movie_id,title,genre,rating,budget_million,gross_million,director,lead_actor,release_year
4965,Movie 4965,Fantasy,7.6,10,600,Cameron,Actor E,2015
4966,Movie 4966,Comedy,5,,150,Tarantino,,2017
4967,Movie 4967,Thriller,7.4,150,600,Cameron,Actor D,2019
4968,Movie 4968,Drama,5.8,150,300,Scorsese,Actor D,2017
4969,Movie 4969,Thriller,4.4,150,,Rajamouli,Actor B,2021
4970,Movie 4970,Horror,5.1,150,80,,Actor C,2020
4971,Movie 4971,Horror,5.2,60,20,Rajamouli,Actor B,2017
4972,Movie 4972,Comedy,9.2,,600,Rajamouli,Actor D,
4973,Movie 4973,Drama,6.8,10,600,Scorsese,Actor A,
4974,Movie 4974,Romance,6.9,60,150,Rajamouli,,2019
4975,Movie 4974,Sci-Fi,6.6,,150,Tarantino,,2017
4976,Movie 4976,Romance,8.8,10,150,Nolan,,2017
4977,Movie 4977,Drama,5.6,60,300,,Actor C,2016
4978,Movie 4978,Comedy,,10,,Tarantino,Actor A,
4979,Movie 4979,Romance,3.8,30,20,Tarantino,Actor B,2022
4980,Movie 4980,Sci-Fi,9.2,100,300,Scorsese,Actor D,2016
,Movie 4981,Romance,6.1,,,Spielberg,Actor E,2017
4982,Movie 4982,Romance,5.8,100,20,Nolan,Actor A,2016
4983,Movie 4983,Romance,6.8,10,20,Spielberg,Actor C,2017
4984,Movie 4984,Sci-Fi,7.2,100,20,Tarantino,Actor C,2018
4985,Movie 4985,Comedy,8.1,60,,Scorsese,Actor B,2020
4986,Movie 4986,Sci-Fi,8.4,100,150,Spielberg,Actor E,
4987,Movie 4987,Fantasy,4.2,30,,Scorsese,Actor E,2017
4988,Movie 4988,Sci-Fi,7.3,100,150,,,2015
4989,Movie 4989,Thriller,7.3,10,,Cameron,Actor D,2018
4990,Movie 4990,Horror,8.1,,300,Scorsese,,2020
4991,Movie 4991,Drama,6.5,150,,Rajamouli,Actor E,2015
4992,Movie 4992,Sci-Fi,5.1,60,20,Scorsese,Actor D,2022
4993,Movie 4993,Comedy,5.8,30,20,Tarantino,Actor A,2017
4994,Movie 4994,Sci-Fi,4.2,10,80,Cameron,Actor C,2019
4995,Movie 4995,Comedy,8.6,100,,Nolan,Actor B,2016
4996,Movie 4996,Comedy,5.2,60,300,Tarantino,Actor E,2018
4997,Movie 4997,Sci-Fi,,60,300,,Actor C,
,Movie 4998,Fantasy,6.6,,20,Cameron,,2021
4999,Movie 4999,Action,8.1,150,300,Scorsese,Actor E,2019
5000,Movie 4999,Comedy,7.6,60,150,Rajamouli,Actor E,2016
5001,Movie 5001,Action,8.7,,,Tarantino,Actor C,2015
5002,Movie 5002,Drama,9.1,150,80,Spielberg,Actor C,2017
5003,Movie 5003,Comedy,4,10,,Nolan,Actor A,2016
5004,Movie 5004,Fantasy,4.9,100,80,Rajamouli,,2016
5005,Movie 5005,Fantasy,7.7,60,600,,,2015
5006,Movie 5006,Action,7.4,30,,Scorsese,Actor B,
5007,Movie 5007,Action,5.2,150,150,Cameron,Actor E,
5008,Movie 5008,Sci-Fi,6.9,100,300,Tarantino,Actor C,2015
5009,Movie 5009,Drama,7.6,10,600,Rajamouli,Actor B,2016
5010,Movie 5010,Thriller,9.2,100,80,Cameron,,2017
5011,Movie 5011,Action,4.3,10,80,Cameron,Actor E,2020
5012,Movie 5012,Drama,3.8,60,300,Cameron,Actor B,2017
5013,Movie 5013,Action,7.1,10,20,Spielberg,Actor E,2018
5014,Movie 5014,Horror,4.2,30,600,Rajamouli,Actor B,2021
,Movie 5015,Horror,4.9,100,600,Scorsese,Actor B,
5016,Movie 5016,Comedy,,60,600,Cameron,Actor E,2018
5017,Movie 5017,Horror,6.5,60,300,Cameron,Actor A,
5018,Movie 5018,Thriller,3.8,60,20,Spielberg,Actor B,2017
5019,Movie 5019,Sci-Fi,8.5,150,300,Spielberg,Actor A,2022
5020,Movie 5020,Thriller,5.2,10,80,Spielberg,Actor B,2016
5021,Movie 5021,Thriller,6.9,30,80,Cameron,Actor A,2015
5022,Movie 5022,Comedy,4.2,150,300,Spielberg,Actor D,2022
5023,Movie 5023,Fantasy,9.4,,150,Nolan,Actor D,
5024,Movie 5024,Thriller,6.4,10,20,Scorsese,Actor D,2021
5025,Movie 5024,Comedy,8.4,100,,Rajamouli,Actor E,2022
5026,Movie 5026,Horror,6.5,150,20,Spielberg,Actor B,2021
5027,Movie 5027,Sci-Fi,5.6,30,,,Actor B,2019
5028,Movie 5028,Sci-Fi,5.4,150,600,Rajamouli,Actor E,2021
5029,Movie 5029,Action,3.6,150,80,Cameron,Actor B,2022
5030,Movie 5030,Thriller,8.9,,,Nolan,,2019
5031,Movie 5031,Horror,5.6,,20,Cameron,Actor A,2017
,Movie 5032,Comedy,7.8,10,,Cameron,Actor B,2021
5033,Movie 5033,Thriller,6.5,150,,Scorsese,Actor A,2018
5034,Movie 5034,Action,6.8,30,150,Nolan,,2018
5035,Movie 5035,Thriller,,150,150,Cameron,Actor C,2017
5036,Movie 5036,Horror,6.2,30,600,,Actor A,2021
5037,Movie 5037,Romance,9.2,,,,Actor C,
5038,Movie 5038,Romance,7.2,100,80,Tarantino,,2018
5039,Movie 5039,Sci-Fi,9,100,150,Rajamouli,Actor C,2019
5040,Movie 5040,Horror,3.6,10,80,Tarantino,Actor B,2015
5041,Movie 5041,Comedy,6,,300,Spielberg,Actor A,2016
5042,Movie 5042,Drama,9.4,60,80,Scorsese,Actor C,2017
5043,Movie 5043,Fantasy,3.7,150,80,,Actor D,
5044,Movie 5044,Horror,8.3,,600,Rajamouli,Actor B,
5045,Movie 5045,Romance,7.4,60,80,,Actor E,2017
5046,Movie 5046,Horror,6.2,30,300,Cameron,Actor D,2021
5047,Movie 5047,Fantasy,7.3,30,80,Spielberg,Actor E,2015
5048,Movie 5048,Sci-Fi,4.9,30,,Nolan,Actor A,2022
,Movie 5049,Romance,8.6,60,,Spielberg,,2018
5050,Movie 5049,Romance,7,60,300,Nolan,Actor A,2021
5051,Movie 5051,Sci-Fi,8.9,60,300,Cameron,Actor A,2021
5052,Movie 5052,Fantasy,6.3,60,300,Cameron,,2015
5053,Movie 5053,Romance,5,10,20,Cameron,,2015
5054,Movie 5054,Comedy,,,,Tarantino,Actor B,2016
5055,Movie 5055,Drama,7.6,100,,Tarantino,Actor A,2018
5056,Movie 5056,Thriller,3.6,,150,Cameron,Actor A,
5057,Movie 5057,Horror,5.7,10,80,Nolan,,2021
5058,Movie 5058,Romance,5.5,150,80,,,2017
5059,Movie 5059,Romance,6.4,30,150,,,2021
5060,Movie 5060,Romance,4.3,30,80,Tarantino,Actor D,2015
5061,Movie 5061,Action,6.4,150,,Tarantino,Actor D,2019
5062,Movie 5062,Drama,8.4,100,20,Nolan,Actor D,2022
5063,Movie 5063,Comedy,5.5,30,300,Scorsese,,2018
5064,Movie 5064,Sci-Fi,3.5,150,150,Rajamouli,Actor A,2017
5065,Movie 5065,Thriller,6.8,,20,Nolan,Actor A,2022
,Movie 5066,Thriller,7.7,30,600,Cameron,Actor B,2017
5067,Movie 5067,Sci-Fi,4.1,60,300,Cameron,,2015
5068,Movie 5068,Thriller,7.5,,300,Tarantino,Actor A,2018
5069,Movie 5069,Horror,8.9,60,300,Spielberg,Actor A,2016
5070,Movie 5070,Sci-Fi,3.6,100,80,Tarantino,Actor D,2022
5071,Movie 5071,Sci-Fi,4.2,100,,,Actor E,2017
5072,Movie 5072,Fantasy,4.3,,20,Cameron,Actor E,2017
5073,Movie 5073,Comedy,,,80,Cameron,Actor C,2019
5074,Movie 5074,Romance,9.4,10,80,Spielberg,,2019
5075,Movie 5074,Fantasy,6.1,,300,Rajamouli,,2016
5076,Movie 5076,Drama,6.3,60,80,Spielberg,Actor A,2021
5077,Movie 5077,Drama,9.4,30,600,Spielberg,Actor B,2022
5078,Movie 5078,Action,9.1,10,20,Cameron,Actor D,2019
5079,Movie 5079,Drama,5.2,30,300,Rajamouli,,2015
5080,Movie 5080,Sci-Fi,6.5,150,,Tarantino,,
5081,Movie 5081,Drama,4.7,150,80,Tarantino,Actor C,2017
5082,Movie 5082,Fantasy,5.4,30,150,Tarantino,Actor E,
,Movie 5083,Drama,6.3,60,300,,Actor C,2018
5084,Movie 5084,Drama,3.5,150,80,Cameron,Actor E,2015
5085,Movie 5085,Romance,4.4,100,300,Spielberg,Actor D,2017
5086,Movie 5086,Sci-Fi,6.6,,20,Tarantino,,2016
5087,Movie 5087,Fantasy,8.3,100,150,,Actor C,2021
5088,Movie 5088,Fantasy,7.8,60,600,,Actor B,2016
5089,Movie 5089,Horror,6.2,150,600,Spielberg,,2018
5090,Movie 5090,Thriller,6.8,60,150,Nolan,Actor B,2018
5091,Movie 5091,Romance,3.5,30,80,,Actor B,2016
5092,Movie 5092,Thriller,,100,300,Nolan,,
5093,Movie 5093,Sci-Fi,8.9,150,80,,Actor E,2016
5094,Movie 5094,Romance,8.9,100,80,,,2016
5095,Movie 5095,Action,4.4,60,150,Tarantino,Actor D,
5096,Movie 5096,Drama,9.5,150,20,Spielberg,Actor D,2017
5097,Movie 5097,Thriller,7,60,20,Tarantino,Actor B,2016
5098,Movie 5098,Fantasy,8.7,30,,Nolan,Actor C,2022
5099,Movie 5099,Comedy,8.6,10,150,Tarantino,Actor D,2018
,Movie 5099,Action,6.4,30,,Rajamouli,Actor D,2015
5101,Movie 5101,Thriller,4.6,150,300,Nolan,Actor A,
5102,Movie 5102,Fantasy,6,150,,Nolan,Actor B,2018
5103,Movie 5103,Action,4.2,,20,Nolan,Actor E,2018
5104,Movie 5104,Horror,8.1,10,20,Scorsese,,2022
5105,Movie 5105,Romance,3.9,30,300,Nolan,Actor C,2022
5106,Movie 5106,Comedy,7.1,30,300,Tarantino,Actor B,2017
5107,Movie 5107,Thriller,6,150,600,Rajamouli,Actor D,2022
5108,Movie 5108,Horror,8.3,60,80,Scorsese,,2019
5109,Movie 5109,Sci-Fi,4.7,10,150,Rajamouli,Actor E,2016
5110,Movie 5110,Romance,4.2,60,600,Scorsese,Actor E,2021
5111,Movie 5111,Romance,,100,600,Nolan,Actor E,
5112,Movie 5112,Comedy,3.8,60,,Scorsese,Actor A,2019
5113,Movie 5113,Fantasy,5.4,10,20,Tarantino,Actor A,2020
5114,Movie 5114,Drama,8,100,20,Nolan,Actor C,2017
5115,Movie 5115,Thriller,5,150,,Rajamouli,Actor A,
5116,Movie 5116,Comedy,9.2,,600,Nolan,Actor A,
,Movie 5117,Comedy,6.6,150,150,Cameron,,2019
5118,Movie 5118,Thriller,6,100,80,Scorsese,Actor B,2022
5119,Movie 5119,Sci-Fi,9,60,80,Nolan,Actor C,2016
5120,Movie 5120,Comedy,7.2,10,80,Cameron,Actor D,2019
5121,Movie 5121,Horror,5.4,30,,Cameron,Actor D,2016
5122,Movie 5122,Drama,8.5,60,600,Scorsese,Actor E,2022
5123,Movie 5123,Drama,5.6,60,150,Nolan,Actor C,2020
5124,Movie 5124,Drama,8.2,150,300,Cameron,Actor E,2016
5125,Movie 5124,Comedy,4.8,150,300,Rajamouli,Actor C,2021
5126,Movie 5126,Fantasy,5.5,60,80,Cameron,Actor B,2018
5127,Movie 5127,Sci-Fi,4.7,,80,Spielberg,Actor D,2017
5128,Movie 5128,Fantasy,8.7,150,300,,Actor C,2018
5129,Movie 5129,Fantasy,8.9,150,80,Rajamouli,Actor D,2017
5130,Movie 5130,Thriller,,30,600,Rajamouli,Actor E,2015
5131,Movie 5131,Fantasy,8.8,10,,,Actor E,2021
5132,Movie 5132,Sci-Fi,5.2,100,600,,Actor B,2020
5133,Movie 5133,Thriller,8.7,30,80,Scorsese,Actor D,
,Movie 5134,Action,5,100,300,Scorsese,,2020
5135,Movie 5135,Action,8.1,60,300,Nolan,,2015
5136,Movie 5136,Drama,4.4,,80,,Actor B,2022
5137,Movie 5137,Fantasy,4.3,60,300,Tarantino,Actor B,2022
5138,Movie 5138,Fantasy,6.5,150,150,Rajamouli,,2018
5139,Movie 5139,Romance,8.7,150,150,Nolan,Actor A,2015
5140,Movie 5140,Romance,3.7,30,80,Rajamouli,Actor C,
5141,Movie 5141,Sci-Fi,8.7,150,,Rajamouli,,2021
5142,Movie 5142,Fantasy,4.3,150,600,Spielberg,Actor E,2018
5143,Movie 5143,Horror,8.7,150,20,Nolan,Actor E,
5144,Movie 5144,Comedy,3.8,150,300,Rajamouli,Actor A,
5145,Movie 5145,Action,5.7,150,600,Nolan,Actor E,2022
5146,Movie 5146,Fantasy,4.9,,20,Spielberg,Actor E,2021
5147,Movie 5147,Fantasy,8.8,60,600,Rajamouli,,
5148,Movie 5148,Fantasy,9,60,,Tarantino,Actor C,2018
5149,Movie 5149,Action,,30,,Scorsese,Actor B,2016
5150,Movie 5149,Drama,6.8,150,80,Scorsese,Actor D,2015
,Movie 5151,Thriller,6.2,100,,Cameron,,2017
5152,Movie 5152,Thriller,5.7,10,150,Cameron,,2017
5153,Movie 5153,Horror,6.8,60,300,Tarantino,Actor C,2021
5154,Movie 5154,Sci-Fi,6.5,60,600,Rajamouli,Actor D,2019
5155,Movie 5155,Horror,6.8,60,80,Cameron,,2020
5156,Movie 5156,Horror,3.8,150,300,Tarantino,Actor D,
5157,Movie 5157,Drama,8.7,150,20,Nolan,Actor C,2021
5158,Movie 5158,Fantasy,6.9,,80,Tarantino,Actor E,2019
5159,Movie 5159,Horror,7.1,60,80,Cameron,Actor E,2015
5160,Movie 5160,Horror,4.7,10,,,,2020
5161,Movie 5161,Drama,9.4,30,150,Rajamouli,Actor B,2017
5162,Movie 5162,Fantasy,8.9,60,300,Cameron,Actor C,2021
5163,Movie 5163,Thriller,5.9,,150,Rajamouli,Actor B,2022
5164,Movie 5164,Fantasy,5.2,30,300,,Actor E,2020
5165,Movie 5165,Romance,6.6,10,150,Spielberg,Actor E,2019
5166,Movie 5166,Fantasy,6.8,60,20,Rajamouli,Actor D,2017
5167,Movie 5167,Fantasy,8.5,,600,Cameron,Actor B,2016
,Movie 5168,Fantasy,,100,600,Rajamouli,Actor A,2020
5169,Movie 5169,Sci-Fi,5.3,150,80,Rajamouli,,2017
5170,Movie 5170,Romance,6.5,100,300,Cameron,,
5171,Movie 5171,Action,3.9,,150,Nolan,,2017
5172,Movie 5172,Sci-Fi,8.5,10,150,Nolan,Actor E,2021
5173,Movie 5173,Sci-Fi,5.9,100,600,,,2022
5174,Movie 5174,Action,9.4,10,300,Tarantino,Actor B,2018
5175,Movie 5174,Comedy,6.7,30,150,Scorsese,Actor B,2016
5176,Movie 5176,Fantasy,8.8,30,300,,Actor E,2020
5177,Movie 5177,Drama,7.5,150,300,,Actor A,2019
5178,Movie 5178,Drama,5.2,10,20,Scorsese,Actor C,2018
5179,Movie 5179,Horror,4.1,150,600,,Actor E,2019
5180,Movie 5180,Comedy,3.6,100,150,Tarantino,Actor B,
5181,Movie 5181,Thriller,5.2,30,80,Spielberg,,2021
5182,Movie 5182,Fantasy,4.8,,80,Cameron,Actor B,2021
5183,Movie 5183,Comedy,6.4,10,300,Spielberg,Actor D,2018
5184,Movie 5184,Comedy,4.6,,80,Rajamouli,Actor B,2019
,Movie 5185,Horror,4.7,30,80,Tarantino,Actor D,2022
5186,Movie 5186,Comedy,7.7,30,,Cameron,Actor C,2021
5187,Movie 5187,Thriller,,,80,Cameron,Actor C,2019
5188,Movie 5188,Romance,6.2,100,150,Spielberg,Actor C,2020
5189,Movie 5189,Thriller,5.5,10,300,Tarantino,Actor A,2020
5190,Movie 5190,Sci-Fi,5.1,150,300,Rajamouli,Actor C,2017
5191,Movie 5191,Romance,3.9,,,Spielberg,Actor C,2022
5192,Movie 5192,Horror,5.9,60,80,Scorsese,Actor D,2020
5193,Movie 5193,Drama,5.8,10,300,Tarantino,,2019
5194,Movie 5194,Thriller,4.4,100,20,Scorsese,Actor E,
5195,Movie 5195,Horror,3.5,60,600,Nolan,Actor C,2019
5196,Movie 5196,Thriller,7.4,,,Rajamouli,Actor C,2017
5197,Movie 5197,Thriller,8.4,100,300,Nolan,Actor D,2021
5198,Movie 5198,Sci-Fi,4.6,100,600,Spielberg,Actor A,2016
5199,Movie 5199,Action,8.7,60,150,Scorsese,Actor B,2017
5200,Movie 5199,Fantasy,7.6,150,150,Tarantino,Actor E,2021
5201,Movie 5201,Romance,5.3,30,150,Tarantino,Actor E,2019
,Movie 5202,Fantasy,8.5,30,150,Spielberg,,2022
5203,Movie 5203,Fantasy,6.8,60,150,,,2018
5204,Movie 5204,Comedy,8.7,10,150,Scorsese,Actor D,2019
5205,Movie 5205,Thriller,6.8,10,80,Spielberg,Actor A,2016
5206,Movie 5206,Romance,,60,300,Rajamouli,Actor C,2018
5207,Movie 5207,Comedy,7.7,,20,Nolan,Actor C,2019
5208,Movie 5208,Horror,4.8,60,,Cameron,Actor A,2022
5209,Movie 5209,Fantasy,7.7,150,,Scorsese,Actor D,2015
5210,Movie 5210,Fantasy,4.9,150,600,Spielberg,,2021
5211,Movie 5211,Drama,5.6,150,150,Nolan,,
5212,Movie 5212,Sci-Fi,7.3,10,20,,Actor B,2022
5213,Movie 5213,Horror,5.4,,600,Cameron,Actor E,2019
5214,Movie 5214,Romance,4,10,600,Scorsese,Actor D,2016
5215,Movie 5215,Comedy,6.3,30,300,Scorsese,Actor B,2017
5216,Movie 5216,Thriller,9,10,150,Rajamouli,,
5217,Movie 5217,Drama,6.8,30,150,Cameron,Actor D,2017
5218,Movie 5218,Comedy,7.1,150,20,,Actor E,2016
,Movie 5219,Romance,6.9,60,600,Cameron,,
5220,Movie 5220,Sci-Fi,6.9,10,300,Tarantino,,2022
5221,Movie 5221,Action,7.9,150,600,,Actor D,2015
5222,Movie 5222,Comedy,8.5,,80,Nolan,Actor E,2015
5223,Movie 5223,Fantasy,5.3,60,300,Cameron,,2022
5224,Movie 5224,Thriller,7,60,150,,,2019
5225,Movie 5224,Drama,,150,150,,Actor B,2021
5226,Movie 5226,Romance,8.3,,,Cameron,Actor D,2021
5227,Movie 5227,Horror,8.4,150,600,,Actor A,2015
5228,Movie 5228,Thriller,7.3,10,150,Scorsese,Actor E,2022
5229,Movie 5229,Fantasy,4,150,80,Cameron,Actor B,2020
5230,Movie 5230,Romance,5.4,60,300,Spielberg,Actor D,2016
5231,Movie 5231,Sci-Fi,9.1,10,150,Scorsese,Actor A,2015
5232,Movie 5232,Romance,6.9,30,80,,Actor A,2015
5233,Movie 5233,Action,7.3,30,600,Tarantino,Actor B,2020
5234,Movie 5234,Thriller,5.4,10,,Scorsese,Actor D,2022
5235,Movie 5235,Thriller,3.9,10,80,Nolan,Actor E,2015
,Movie 5236,Romance,4.1,150,20,Scorsese,Actor E,2017
5237,Movie 5237,Sci-Fi,6.8,100,80,Scorsese,Actor A,2018
5238,Movie 5238,Drama,9,100,600,Scorsese,,2015
5239,Movie 5239,Romance,3.6,30,80,Tarantino,Actor A,2016
5240,Movie 5240,Thriller,8,30,150,Rajamouli,Actor E,2016
5241,Movie 5241,Comedy,7.4,100,150,Scorsese,Actor D,
5242,Movie 5242,Drama,6.7,60,600,Spielberg,Actor C,2019
5243,Movie 5243,Action,5.5,100,80,Tarantino,Actor B,2016
5244,Movie 5244,Drama,,10,80,Cameron,,2020
5245,Movie 5245,Action,6.9,10,80,Rajamouli,Actor A,
5246,Movie 5246,Fantasy,7.9,60,80,Tarantino,Actor C,2015
5247,Movie 5247,Horror,5.8,150,20,Nolan,Actor B,2020
5248,Movie 5248,Fantasy,4.5,60,300,Spielberg,Actor E,2017
5249,Movie 5249,Drama,5.4,10,600,Nolan,Actor B,2020
5250,Movie 5249,Sci-Fi,6.2,150,80,Tarantino,Actor D,2019
5251,Movie 5251,Thriller,8.5,150,600,Rajamouli,,2019
5252,Movie 5252,Action,7.7,10,300,,Actor D,2017
,Movie 5253,Action,4.2,30,,Spielberg,Actor C,2022
5254,Movie 5254,Thriller,5.8,10,150,Spielberg,Actor A,2015
5255,Movie 5255,Thriller,4.6,30,150,,Actor B,2021
5256,Movie 5256,Action,8.2,,150,Cameron,Actor B,2017
5257,Movie 5257,Action,6.7,,150,Tarantino,Actor B,2018
5258,Movie 5258,Horror,5.1,150,150,Spielberg,Actor B,2017
5259,Movie 5259,Fantasy,4.4,60,,Nolan,Actor A,2022
5260,Movie 5260,Horror,5.9,30,300,Cameron,Actor C,2020
5261,Movie 5261,Romance,9.3,150,300,Spielberg,Actor D,2022
5262,Movie 5262,Comedy,5.6,30,20,Cameron,Actor C,2022
5263,Movie 5263,Sci-Fi,,10,80,Scorsese,Actor E,2020
5264,Movie 5264,Comedy,6.8,30,300,Cameron,Actor C,2021
5265,Movie 5265,Sci-Fi,7.1,10,,Scorsese,,2018
5266,Movie 5266,Action,7.8,60,600,Nolan,Actor B,2015
5267,Movie 5267,Action,7.6,,80,Cameron,Actor D,2022
5268,Movie 5268,Fantasy,5.6,10,300,Tarantino,,2019
5269,Movie 5269,Drama,4.4,10,150,Cameron,Actor B,2020
,Movie 5270,Romance,4.4,10,600,Scorsese,Actor E,2015
5271,Movie 5271,Horror,4.7,150,20,Scorsese,Actor D,2020
5272,Movie 5272,Sci-Fi,7.1,100,80,Scorsese,,2015
5273,Movie 5273,Thriller,3.7,10,20,Rajamouli,Actor D,2017
5274,Movie 5274,Drama,9.5,10,300,Tarantino,Actor B,2019
5275,Movie 5274,Action,3.9,60,300,Nolan,Actor B,2016
5276,Movie 5276,Drama,4.9,10,80,Nolan,Actor E,2020
5277,Movie 5277,Drama,5,,150,,Actor B,2018
5278,Movie 5278,Horror,3.8,,300,Tarantino,Actor E,2015
5279,Movie 5279,Fantasy,3.8,60,80,Scorsese,Actor B,2019
5280,Movie 5280,Horror,4.2,10,20,Scorsese,Actor B,2016
5281,Movie 5281,Romance,8.2,100,80,Spielberg,Actor E,2018
5282,Movie 5282,Horror,,60,150,,Actor D,2018
5283,Movie 5283,Comedy,3.9,30,,Scorsese,Actor E,2016
5284,Movie 5284,Horror,4.2,30,150,Nolan,,2015
5285,Movie 5285,Comedy,4.2,60,20,Rajamouli,Actor C,2019
5286,Movie 5286,Sci-Fi,9.4,60,300,,Actor A,
,Movie 5287,Horror,9.3,30,300,Nolan,Actor E,2022
5288,Movie 5288,Drama,7.7,10,150,,Actor B,2020
5289,Movie 5289,Romance,6,,80,Spielberg,,2017
5290,Movie 5290,Drama,9.3,30,300,Scorsese,Actor E,2016
5291,Movie 5291,Fantasy,8.5,100,300,Spielberg,Actor B,2021
5292,Movie 5292,Thriller,8.9,60,150,,Actor B,2018
5293,Movie 5293,Sci-Fi,9.3,150,80,Tarantino,Actor B,2019
5294,Movie 5294,Romance,3.7,,,Cameron,Actor E,2018
5295,Movie 5295,Sci-Fi,9,10,80,Scorsese,Actor D,2018
5296,Movie 5296,Romance,7,,20,Spielberg,Actor B,2019
5297,Movie 5297,Fantasy,5.1,30,600,Tarantino,,2016
5298,Movie 5298,Drama,4.5,,150,,,2022
5299,Movie 5299,Horror,9.2,,,Nolan,Actor B,2017
5300,Movie 5299,Comedy,7.3,60,,Tarantino,,2019
5301,Movie 5301,Romance,,10,600,Cameron,Actor D,2021
5302,Movie 5302,Romance,8.2,30,20,Cameron,Actor A,2022
5303,Movie 5303,Thriller,6.1,150,300,Spielberg,Actor E,2020
,Movie 5304,Fantasy,4.8,150,150,Scorsese,Actor A,
5305,Movie 5305,Action,5,100,,,Actor A,2020
5306,Movie 5306,Sci-Fi,8.6,10,300,Nolan,,2015
5307,Movie 5307,Comedy,4.3,,600,Tarantino,Actor C,2022
5308,Movie 5308,Drama,7.3,30,600,Tarantino,,2018
5309,Movie 5309,Thriller,9.2,,150,Cameron,Actor A,2020
5310,Movie 5310,Fantasy,8.8,30,80,Rajamouli,Actor B,2016
5311,Movie 5311,Action,8.4,,80,Cameron,Actor D,2015
5312,Movie 5312,Comedy,4.3,10,,Cameron,,2015
5313,Movie 5313,Comedy,5.7,,600,Scorsese,,2018
5314,Movie 5314,Comedy,7.6,10,20,Scorsese,Actor A,2021
5315,Movie 5315,Thriller,6.6,60,150,Nolan,Actor C,2016
5316,Movie 5316,Action,6.8,150,300,,Actor D,2020
5317,Movie 5317,Sci-Fi,8.1,100,,Rajamouli,Actor A,2017
5318,Movie 5318,Drama,6.2,,20,Spielberg,Actor E,2016
5319,Movie 5319,Sci-Fi,9,150,300,Cameron,,2022
5320,Movie 5320,Thriller,,150,20,Nolan,Actor B,2015
,Movie 5321,Fantasy,8.9,60,600,Cameron,,2019
5322,Movie 5322,Romance,8.6,100,80,Rajamouli,Actor E,2018
5323,Movie 5323,Sci-Fi,8.7,100,,Tarantino,Actor C,2020
5324,Movie 5324,Horror,6.5,,150,Nolan,Actor A,2017
5325,Movie 5324,Action,6.9,,20,Spielberg,,2015
5326,Movie 5326,Romance,6.9,,20,,Actor A,
5327,Movie 5327,Romance,5.5,100,600,,Actor C,2018
5328,Movie 5328,Comedy,8.2,60,300,,Actor D,2015
5329,Movie 5329,Horror,8.1,150,300,Scorsese,Actor A,2022
5330,Movie 5330,Fantasy,6.9,60,,Scorsese,Actor B,2018
5331,Movie 5331,Action,9,30,80,Spielberg,Actor E,2020
5332,Movie 5332,Romance,8.7,30,150,Nolan,Actor D,2015
5333,Movie 5333,Drama,9.4,,600,Tarantino,,2020
5334,Movie 5334,Drama,6,,,Rajamouli,,2019
5335,Movie 5335,Action,7.9,30,80,Spielberg,,
5336,Movie 5336,Sci-Fi,8.1,100,80,,Actor A,2015
5337,Movie 5337,Action,6.8,30,80,Tarantino,Actor D,2021
,Movie 5338,Comedy,6.4,100,600,Tarantino,Actor B,2016
5339,Movie 5339,Horror,,30,600,Rajamouli,,2021
5340,Movie 5340,Fantasy,5.6,30,600,Spielberg,Actor C,2020
5341,Movie 5341,Comedy,4.5,60,600,Nolan,Actor D,2015
5342,Movie 5342,Comedy,5.2,,,Scorsese,Actor E,2019
5343,Movie 5343,Drama,9,10,600,Rajamouli,,2022
5344,Movie 5344,Comedy,4.8,,80,Cameron,Actor E,2017
5345,Movie 5345,Horror,9.3,100,150,Rajamouli,,2020
5346,Movie 5346,Thriller,6.4,30,80,Scorsese,Actor E,2018
5347,Movie 5347,Action,7.2,100,300,Scorsese,Actor D,
5348,Movie 5348,Comedy,6.9,150,300,Rajamouli,Actor C,2020
5349,Movie 5349,Drama,6.6,60,,Nolan,Actor A,2019
5350,Movie 5349,Comedy,7.1,10,150,Spielberg,Actor E,2021
5351,Movie 5351,Thriller,9.4,30,20,Cameron,Actor E,
5352,Movie 5352,Sci-Fi,7.2,100,,,Actor D,
5353,Movie 5353,Drama,9.4,,150,,Actor E,2022
5354,Movie 5354,Drama,7.1,30,300,Rajamouli,Actor A,2020
,Movie 5355,Action,6.7,,600,Scorsese,Actor A,2015
5356,Movie 5356,Sci-Fi,8.3,10,150,Rajamouli,Actor D,2015
5357,Movie 5357,Horror,3.8,100,150,,Actor E,2021
5358,Movie 5358,Thriller,,60,150,,Actor C,2019
5359,Movie 5359,Action,5.1,,300,Nolan,Actor A,
5360,Movie 5360,Comedy,8.7,10,600,Cameron,Actor B,2022
5361,Movie 5361,Fantasy,9.2,30,20,Tarantino,Actor E,2016
5362,Movie 5362,Comedy,6.9,100,300,Tarantino,,
5363,Movie 5363,Action,8.5,,150,Nolan,Actor B,2015
5364,Movie 5364,Thriller,3.6,150,150,,Actor D,
5365,Movie 5365,Drama,8.1,30,300,Scorsese,Actor E,2017
5366,Movie 5366,Drama,8.7,,20,Scorsese,Actor D,2020
5367,Movie 5367,Horror,5.2,60,,Spielberg,,2022
5368,Movie 5368,Comedy,3.8,10,,Cameron,Actor B,2021
5369,Movie 5369,Romance,8.3,100,80,Scorsese,Actor A,2016
5370,Movie 5370,Thriller,9.1,10,20,Nolan,Actor D,2022
